flg	text
1	2022年4月8日血液検査で好酸球増多と炎症反応あり、血管炎由来の末梢神経障害として入院、入院後も正中神経障害、腓骨神経障害は進行していた。
1	2021年11月1日午前12:00症状名:小脳炎疑い、小脳失調(歩行障害、巧緻運動障害) 2021年11月階段昇降時のふらつきがあり前医を受診。
1	2022年3月15日午前8時00分症状名:末梢神経障害接種1週間後に、左顔面のしびれ感がみられ現在も持続している。
1	2022年4月6日左手に痺れが出現した。
1	2022年5月18日左上下肢軽度麻痺、頭部MRIで右大脳皮質FLAIR高信号を認めた。
0	2022年6月2日心電図は心拍62に回復していた。
0	2021年10月4日神経内科整形外科にて精査するも特別異常は見当たらない。
1	2022年7月16日接種後15分後より、咽頭違和感、呼吸困難と喘鳴が発現した。
0	2022年7月15日転帰:軽快。
1	2022年7月8日当院外来受診、採血でアミラーゼとリパーゼの上昇を認め急性膵炎(軽症)の診断。
1	2022年4月17日ー2022年4月18日発熱し、自覚に軽快。
1	2022年7月4日腹痛出現(心窝部主体) 2022年7月5日頃腹痛のピーク。
1	2022年7月20日報告まで2回の発作のみ出現。
1	2022年3月15日両下肢遠位にジーンとした錯感覚が出現、3月下旬に筋肉痛、関節痛は落ち着いたが、両下肢痺れは残存していた。
1	2022年3月2日両下肢関節痛、筋肉痛が出現。
1	2020年12月14日扁桃周囲膿瘍が発現。
0	2021年12月20日扁桃周囲膿瘍は回復した。
1	2022年4月歩行時に杖が必要になり、指先が使いずらくなった(タイピングが遅くなるなど)。
0	15分の待機時間中体調の変化なし。
1	5分以内の痙攣発作を頻回に認めた。
0	15分間の経過観察中は著変なかった。
1	15分間の待機時間を過ぎても脱力感を訴える。
0	20分後、症状が回復したため、医師の許可により帰宅。
1	12誘導心電図は非特異的ST上昇を認め、心エコーでは心嚢液なく心室の壁浮腫を認めなかった。
1	Activated partial thromboplastin time: (日付不明) 38.0 seconds; Coagulation test: (日付不明) 1.03;診断病名:脳卒中。
1	allopurinolによる典型的な薬剤性過敏症症候群(DiHS)の診断が下された。
1	apnea、尿便失禁が認められた。
1	aVR誘導を除く全ての誘導にてST上昇を認めた(救急治療室にて)。
1	CAGでは重要な狭窄は示されず、LVGは前壁の運動低下を示した。
0	CCT陰性。
1	CDCガイドラインのワクチン後心筋炎の定義を満たし、他に胸痛の代替診断がないことから本剤接種後の心筋炎と診断し、同日当科に緊急入院となった。
0	CHADSスコア0点、βブロッカー内服。
0	CKD合併症の管理として利尿薬、アルカリ化薬、リン吸着薬、球形吸着炭の投与を行いつつ、血液透析又は腹膜透析の導入を検討していた。
1	CK-MBは120u/L(上昇あり)であった。
1	CMRではT2強調画像で、ガドリニウム遅延増強及び心尖部前壁での輝度上昇を認め、心筋浮腫が示された。
1	CMRは、患者2において、T2強調画像上の局所的T2高信号、T2マッピング上のT2緩和時間の軽度延長、T1強調画像上(+ガドリニウム)の早期ガドリニウム増強(EGE)の上昇、T1マッピング上の天然T1値高値(1,323 ms)、細胞外容積の増加(33.7%)及びLVの基底から中央下外側区域における心内膜心筋領域を伴う非虚血性EGE陽性を認めた。
1	CMR画像にて同病変に非虚血性領域の分布とともに限局性の遅延増強を認め、心筋炎が示された。
1	CMR画像所見は、臨床背景及びCMR基準による急性心筋炎の診断を裏付けた。
0	COVID-19が除外された。
0	COVID-19に対する追加療法は受けていなかった。
0	COVID-19に対する追加療法は受けなかった。
0	COVID-19の転帰は、不明。
1	COVID-19の発症を診断した。
1	COVID-19の発症を認めた。
0	COVID-19は発症していなかった。
1	COVID-19ワクチン2回目接種3日後に四肢に皮疹が生じ、全身に拡大し紅皮症に至った。
1	COVID-19を発現した。
1	COVID-19を発症した。
1	COVID-19を発症したと診断。
0	COVID-19陰性確認。
0	COVID-19検査陽性の転帰は、不明。
0	COVID-19症状は消失した。
1	COVID-19発症を認めた。
0	COVID-19病原体(SARS-CoV-2)検査は実施しなかった。
0	COVIDー19に対する追加療法は受けなかった。
1	COVIDー19を発症した。
0	COVIDー19病原体検査が実施された。
0	COVIDは治癒した。
1	Cr 0.75 mg/dL、CRP 15 mg/dL、胸水、縦隔リンパ節腫大、リンパ路病変などから原発性肺癌が疑われた。
1	Cr 7.0 mg/dL、蛋白尿・血尿・異常円柱。
0	CSF検査は実施されなかった。
0	CTでは出血なし、MRIでは明らかな異常信号なし、胸部XPでは縦隔拡大なし、肺うっ血なし。
0	CTにてすべての結石排石が確認された。
1	CT検査の結果、心臓が大きいということで検査を実施。
1	CT検査より肺炎像を認め、肺炎の診断で人工呼吸管理。
1	CT所見は両肺にびまん性のすりガラスがあり、特発性肺腺維症の急性増悪と考え、ステロイドバルス両方を開始するも病状は悪化をたどった。
1	DICの転帰は、死亡。
0	ECGは正常洞調律でST変化を認めなかった。
0	ECG所見にて洞調律正常。
1	ECG上、上室性期外収縮3段脈を認めた。
1	EGE結果と一致し、CMRはT2画像にて心筋浮腫も認めた。
0	EIA法によって抗HIT抗体検査を行い、陰性。
1	HAEの発作も起こった。
0	HC補充開始1週間後、症状は消失した。
0	IADの原因として腫瘍随伴性機序が報告されているため、胸部及び腹部CTスキャンを実施したが、胸腺腫を含む悪性病変は認められなかった。
0	IgA血管炎、ネフローゼ、血尿の転帰は、軽快。
0	IgA腎症、急速進行性糸球体腎炎の転帰は、未回復。
1	IgA腎症と診断された。
0	IgGインデックス上昇なし。
1	irAEの症状は、関節炎、下垂体炎で、プレドニゾロン25mgの内服を開始して改善した。
0	IVIg後、急速に症状は改善し臨床所見、検査所見とも正常となった。
0	IVIG投与開始。
1	MPO-ANCA 183 U/mLと高値から顕微鏡的多発血管炎(MPA)による急速進行性糸球体腎炎(RPGN)が疑われ、腎生検でpauci-immune型半月体形成性糸球体腎炎と判明。
1	MPO-ANCA 90.9 U/mLと高値から顕微鏡的多発血管炎(MPA)が疑われた。
0	mPSL 500mgを3日間静注投与後、後療法はPSL40mg/日で開始し、以降漸減した。
1	MRAでは左頚部内頸動脈に狭窄性変化を認めた。
0	MRAにて右VAの解離性病変は描出されなかった。
1	MRIではSTIR像で両側の視神経周囲に水平断でtram- track状、冠伏断でリング状の高信号を認めた。
1	MRIでは大脳皮質、白質や視床、脳幹、右三叉神経などの多数の部位に病変を認めたが、自覚症状は複視のみであった。
1	MRIで頚髄内に高信号病変を認め、頭部MRIでも側脳室周囲に高信号病変を認めた。
0	MRIや神経伝達速度などの精査の結果では異常なし。
0	MRI撮影し、異常なしと言われた。
1	mRNA COVID-19ワクチンの2回目の投与から3?日後、患者は熱及び胸痛を発現した。
1	mRNA-1273の2回目の接種日、患者は摂氏38度の発熱を呈した。
1	mRNA新型コロナウイルスワクチン(商品名不明)接種後、3週間後より四肢に紫斑、下腿に点状出血、鼻出血あり、当科外来受診。
1	OCT血管造影像にて、中心窩及び中心窩周辺の血流欠損を認めた。
0	PCRによるSARS-CoV-2検査等よりCOVID-19は否定。
0	PCR検査を実施した。
0	PCR検査実施。
1	PR68、SpO2 83%だが口唇チアノーゼは認めず。
0	prednisoloneによる治療は2週間毎に用量を5 mgずつ減量し、6週間後に中止した。
0	prednisolone投与後に改善がみられた。
0	PSL 20 mg/日投与開始。
0	PSL 50 mg開始後6週の経過でCr 1.98から1.4 mg/dLまで改善しC3は正常化した。
0	PSLパルスでは症状改善せず、全血漿交換を開始し、臨床症状と検査所見が改善傾向となった。
0	RS3PE症候群の転帰は、軽快。
1	SARS- CoV-2抗体検査は陽性で40,600 U/mLであった。
0	SARS-Cov- 2抗原検査を行い、陰性。
0	SARS-CoV2 PCR(near法)陰性。
0	SARS-CoV-2 PCRは陰性で、エンテロウイルス、インフルエンザウイルス、サイトメガロウイルスも血清学的に陰性であった。
0	SARS-CoV-2 PCR検査陰性。
0	SARS-CoV-2ポリメラーゼ連鎖反応(PCR)及び上咽頭スワブによる迅速抗原検査は陰性であった。
0	SARS-CoV-2検査は実施されなかった。
0	SARS-CoV-2検査は実施しなかった。
0	SARS-CoV-2検査を実施しなかった。
0	SARS-CoV-2抗原検査陰性確認を実施しなかった。
0	SARSーCoVー2検査を実施しなかった。
0	Seeplex RV15ワンステップACE検出測定キットを用いた喀痰及び咽頭スワブのマルチプレックスPCRは、アデノウイルス、コロナウイルス229E/NL63、パラインフルエンザウイルス1/2/3/4、ボカウイルス1/2/3/4、エンテロウイルス、インフルエンザA/Bウイルス、メタニューモウイルス、コロナウイルスOC43、呼吸器合胞体ウイルスA/B及びヒトライノウイルスA/B/Cにおいて陰性であった。
1	SIADに加え、Sjogren症候群の既往、難治性吃逆、MRIで脳室周囲白質病変と胸髄正中に1椎体の信号異常、抗AQPー4抗体陽性を認めたことから視神経脊髄炎スペクトラム障害(NMOSD)と診断した。
0	SIRVAの転帰は、不明。
1	SpO2 96%、P 41、BP 95/42と徐脈、血圧低下を認めた。
0	ST上昇の改善を認めた(無治療にて経過観察中)。
0	ST上昇の改善を認めた。
1	ST上昇後に陰性T波が出現し、時間経過とともに改善した。
1	T2強調の浮腫、注:心筋障害を認めた。
1	Tolosa-Hunt症候群、視神経炎、視神経周囲炎として、ステロイドパルス療法を実施。
1	V/S. KT36.1、BP140/78、P61、SPO2 98 %約2分焦点合わず発語なし。
1	VZV IgG/IgM結果:3.3/0.33、コメント:IgG:陽性およびIgM:陰性。
0	WBCは6,500であった。
0	WBC数6900 / uLに増加し、幻覚は減少した。
1	X+1月4日近位受診。
1	X+2月6日腎生検施行、膜性腎症と診断された。
1	X-5日、38°C台の発熱。
1	X-1日、辻褄の合わない会話や裸で徘徊するなどの異常行動が出現し救急病院に搬送された。
1	X-16日、頭痛が出現。
1	X-2日から頭痛が出現。
1	X-15日に近医を受診し血尿2+蛋白尿1.05 g/gCreを指摘された。
1	X-10日に発熱、咽頭痛が出現、腎機能障害を認め当科紹介となり、X-2日に受診した。
0	X-1年11月下旬に娘の生体腎移植ドナーとして左腎を摘出し、その後sCr 1.5mg/dL前後で推移していた。
1	X日不穏状態となり救急搬送。
1	X年10月にはCr 2.0 mg/dLまで上昇、異常円柱の出現から急速進行性糸球体腎炎(RPGN)と判断。
1	Y月Z日に臥位で増悪する胸部圧迫感を自覚し近医を受診したところ心電図変化を認めたため当院へ救急搬送された。
0	アシクロビル、メチルプレドニゾロン投与終了したが、著変なし。
0	アシクロビル750 mg/日投与開始。
0	アシクロビルで腎機能障害、精神運動興奮、幻視、振戦、ミオクローヌスなど副作用はなかった。
0	アシクロビル投与開始。
1	アスパラギン酸アミノトランスフェラーゼ(AST):(2022/07/28) 6914;血中クレアチニン(Cre):(2022/07/28)1.95;血液ガス:(2022/07/27)88で著明な上昇、注記:Lac88と著明な上昇を認め、全身にリベドを認めた。
0	アスピリン終了。
0	アセトアミノフェンが処方された。
0	アセトアミノフェン投与。
0	アセリオ1,000 mg点滴し、ロキソプロフェン頓服を処方し帰宅。
0	アドレナリン筋注後に症状は改善し、入院時には症状は消失、バイタルサインも安定していた。
0	アドレナリン注0.1% 1/2 Aを右大腿部に筋肉注射。
0	アナフィラキシーの転帰は、回復。
0	アナフィラキシーの転帰は、軽快。
1	アナフィラキシー反応、感覚鈍麻の結果として、治療処置がとられた。
1	アナフィラキシー反応の時間的経過を記入してください: 2022/06/22、PM0:00過ぎにワクチン接種し、直後に(0:08)、気分不快を訴え、同時に血圧低下、SpO2低下、低血糖を認めた。
0	アナボリックステロイド使用なし。
0	アミオダロン、βblocker導入。
0	アムロジピン、メコバラミン、フスコデ配合錠投与中止。
0	アルコール綿での知覚異常なし。
0	アルブミン投与を複数回行うも循環動態安定しなかった。
0	アレルギーは無しであった。
0	アンビューバッグ人工呼吸、心臓マッサージ続け、ボスミン1/2A筋肉注射。
0	イカチバント酢酸塩(Icatibant)(皮下)について取られた処置は、なし。
0	イノバン投与にて血圧80程度。
1	イブプロフェンで軽快するも痛みは繰り返し発生。
0	インスリン及び生食の持続静脈内投与に反応し、血糖は低下した。
0	インフルエンザ、COVID-19抗原検査実施し、陰性を確認。
0	ウイルスゲノムは検出されなかった。
0	ウイルスペア血清は異常なし。
0	エキスパートオピニオンに則って、アシクロビル10 mg/kg 8時間毎14日間とメチルプレドニゾロン1 mg/kgを5日間静脈投与。
1	エピネフリン負荷試験、サンリズム負荷試験と加算平均心電図が陽性だった。
1	オムツには赤褐色の浸出液を認めた。
0	カテーテル治療を施行。
1	カラードップラー超音波検査にて甲状腺右葉優位の腫脹を認め、両葉は血管分布の減少を伴う不均一な低エコー病変が大部分を占めていた。
0	カロナール、メリスロン、アデホス、ラックビー、補中益気湯を処方され、内服。
0	カロナール1000-1500 mg/日で投与開始。
0	カロナール400mg内服の治療で、事象の転帰は提供されなかった。
0	カロナール服用で改善せず。
1	ギラン・バレー症候群が発現した。
0	グルタミン酸脱炭酸酵素に対する膵島関連自己抗体、抗IA-2抗体、及び亜鉛輸送体-8のテスト結果は、陰性であった。
1	クレアチニンホスホキナーゼ(CK)は5692 U/l、トロポニンIは2808.9、CK-MBは151.6 ng/mlであった。
0	クロザピンの中止後すぐに、炎症反応は解消し、細胞数は回復した。
0	クロピドグレル(75)1錠分1、ネキシウム(20)1錠分1、アトルバスタチン(10)1錠分1を投与中。
0	けいれん重積は持続したため抗痙攣薬を処方。
1	けいれん重積発作を認めた。
0	けいれん発作の転帰は、回復。
1	この発見は心筋症ではなく心筋炎の可能性を示した。
1	コメント:GM1-IgG /+、Ga/NaC-6Dia-IgM /+、同IgG /+)。
0	これまでのところ、胸の痛みはなし。
1	これらの検査結果より、急性心筋炎と診断。
1	これら所見は微小変化群(MCD)と一致した。
0	これ以上の情報の入手予定はなし。
1	コロナ感染症をPCRより鑑別した。
0	コロナ検査陰性。
0	コンピュータ断層多層血管造影では冠状動脈疾患は認めなかった。
1	さらに超音波検査でも圧痛部位に一致した不均ーな低エコー域がみられ。
1	しかし、患者が10/04に2回目を接種してから、左上肢痛が持続した。
1	しかし、左心室の心尖壁における軽度の運動低下が認められた。
1	しかし、前回採血から6ヵ月以上経過したため、採血検査したところ、顆粒球減少を認めた。
0	しかし、大事には至らず、患者は軽快した。
1	しかし、入院9日目、咳嗽、呼吸不快感、高熱(38度)、新しい皮膚発疹の形成、血中好酸球数上昇と酸素飽和度低下があった。
1	しかし2回目接種10日後、患者は重症の口蓋粘膜痛を呈した。
1	しかしTCZによる薬疹を発症し、ステロイド再増量などを要した。
1	しかしその後も前日の疼痛がのこったようで、食欲もなく、つよい痛みでもなかったようで家人により鎮痛剤の投薬が行われ経過観察された。
1	しかし物体の動きが速いと残像を認めて、焦点が合うのが遅れるとのことだった。
1	しかし翌日、心室細動を2回認めた。
0	しびれ、高血圧、胸苦の転帰は、回復。
1	しびれが出て1ヵ月くらい薬を飲んでいる。
0	シロスタゾールについて、投与量に変更はなかった。
1	しんどくて立てなくなる。
0	ステロイド(プレドニン)60 mgを投与し治療。
0	ステロイドについては少し様子を見た。
0	ステロイドの内服治療を開始し、症状は軽快した。
1	ステロイドパルス、免疫グロブリンも投与したが、転院翌日には循環不全が進行し、気管内挿管、V-A ECMOの導入を要した。
0	ステロイドパルス5日間を施行。
0	ステロイドパルスを3回施行し、血尿、蛋白尿、尿中NAG、血清Creは改善した。
0	ステロイドパルス点滴施行し、症状は軽快した。
0	ステロイドパルス療法2コースにて症状軽快した。
0	ステロイドパルス療法を開始。
0	ステロイドパルス療法開始。
0	ステロイド点滴実施。
0	ステロイド投与は依然として漸減していた。
1	ステロイド投与後から肝障害は改善傾向を示し、プレドニゾロン(20 mg)まで減量し退院した。
0	ステロイド投与量は漸減中であった。
0	セフトリアキソン、アジスロマイシンを投与。
0	ゼルヤンツとサラゾスルファピリジンの開始日と終了日が追加された。
1	その6日後より複視が出現、その後日内変動を伴う眼瞼下垂、首下がり、両上肢拳上困難も出現したため8月上旬に当院脳神経内科初診となった。
0	そのまま転院となる。
0	その為、入院翌日よりmethylprednisolone (20 mg/日)の投与が追加された。
0	その間、解熱した日もあり。
1	その後、2、3日間、発熱があり、咳嗽を発現した。
0	その後、prednisoloneは60 mg隔日投与に減量し、維持用量の30 mg隔日投与まで漸減した。
0	その後、ステロイド内服を継続し、血尿は消失した。
0	その後、プレドニン60 mgから内服開始し、漸減した。
1	その後、咳込みや呼吸困難感の増悪、吐き気を認めた。
1	その後、患者は2回目の投与を受け、発熱及び頭痛が持続したため、12日目に当院外来部を受診した。
1	その後、筋力低下を認めた。
0	その後、血行動態は改善。
1	その後、次第に痺れや違和感の範囲は縮小したが、右手第1・第3・第4指の先端や第1関節の真ん中くらいまで症状が残る。
0	その後、徐々に意識障害は改善が見られたが、左上下肢全麻痺は継続。
0	その後、徐々に症状は軽快し、帰宅。
0	その後、症状の回復を認めた。
0	その後、症状の軽快を認めた。
0	その後、症状は軽快であった。
1	その後、落ち着き帰宅したが、途中で再度手のしびれが出現。
1	その後、両下肢の痺れの増悪、左下肢の筋力低下がみられた。
1	その後から右顔面の麻痺が出現した。
0	その後は、動悸ある日とない日があった。
1	その後もJCS 3-300、発熱が継続。
0	その後心電図で不完全右脚ブロックは消失し、経胸壁心臓超音波検査で壁運動低下は改善していた。
1	その後発熱、嘔吐を認めた。
0	その後来院時には軽快を確認した。
0	その他の画像検査は実施されなかった。
0	その他の症状/事象が発現したかどうかは不明である。
0	その他の神経所見に異常はなく、髄膜刺激徴候も認めなかった。
0	その他の特記すべき検査はなかった。
0	その他の特記すべき検査はなし。
0	その他の病歴、合併症又は危険因子はなかった。
0	その他異常は認めなかった。
1	その他後頭下筋群の筋緊張、硬直感、不眠など自律神経失調様な訴えが多い(不定愁訴)疼痛が増悪、仕事と日常生活に支障がある。
1	その他所見には軽度の心嚢液貯留及び左室(LV)心尖部血栓などがあった。
0	その他特記すべき検査:なし。
1	その晩に、死亡した。
1	タコツボ型心筋症と診断。
1	トイレでめまいが発現し、意識消失、転倒。
1	トイレで失神。
0	トロポニンIは実施されなかった。
0	なおPBCの典型的な所見は認めなかった。
0	ニトログリセリン舌下錠を投与し,胸痛・心電図変化は改善した。
1	のどがしめつけられる痛みと胸の痛みが確認された。
0	バイスタンダーCPRを開始。
0	バイタル確認し、問題なし。
0	バイタル観察にて経過観察。
1	はじめは腹痛が起こり、徐々に呼吸苦が生じた。
1	びまん性肺胞出血と診断。
1	びまん性肺胞障害の所見あり。
0	フィラジルを打った。
1	フェキソフェナジン、キンダベート軟膏を処方されたが改善せず、発熱、手掌・足底に湿疹を認めた。
0	フォークト・小柳・原田病、両側軽度難聴の転帰は、軽快。
1	フォークト・小柳・原田病および漿液性網膜剥離の結果として治療処置が行われた。
0	フォローアップではなんとか再開通が維持されており、再出血もなかった。
1	ぶどう膜炎の結果として治療処置がとられた。
0	ふらつき、四肢脱力感、軽いショック状態、高血糖状態の転帰は、回復。
0	ふらつき、嘔気、嘔吐の転帰は、回復。
1	ふらつきが出現。
0	プラバスタチン投与中止。
0	プレドニン25 mg。
0	プレドニン10 mgまで漸減困難と判断し、TPO-RA(レボレード12.5 mg)開始。
0	プレドニン開始。
0	プレドニン継続。
0	プレドニン漸減開始。
0	ベッド臥床。
0	ヘパリンNa持続投与開始。
0	ヘパリンによる抗凝固療法を開始。
0	ヘパリンの投与歴なし(報告のとおり)。
0	ヘパリンの投与歴はなかった。
0	ヘパリン開始。
0	マクロファージはほぼ消失していた。
1	また、左鎖骨上窩の圧痛が見られた。
1	また、周辺部網膜血管から蛍光漏出を認め、血管炎の関与が示唆された。
1	まだら脂肪肝疑い; Cー反応性蛋白:(2022/07/24)2.7;フィブリンDダイマー:(2022/07/24)2.0;白血球数:(2022/07/24)4500。
0	マルチウイルスリアルタイムポリメラーゼ連鎖反応(PCR)システムではEMB検体全ての心筋で重症急性呼吸器症候群コロナウイルス2(SARS-CoV-2)を含むウイルスゲノム検出されなかった。
1	ミオグロビン尿著明などから横紋筋融解症、腎不全の診断。
0	ミコナゾールを14日間投与。
0	メチコバール、セレコキシブ、リリカの投与終了。
0	メチルプレドニゾロン1,000mg/日を3日間投与後、プレドニゾロン40mg/内服へ変更し、漸減・中止した。
1	メチルプレドニゾロンパルス(mPSL pulse)、後療法PSL 60 mg/日を開始したが、Cr 9.1 mg/dLまで上昇したため、PE(血漿交換療法)を先行後にリツキシマブを追加したところ、腎機能の改善が得られた。
1	メニエール病と診断された。
0	めまい、Hb低下、溶血性貧血疑いの転帰は、未回復。
1	めまいを伴う右突発性難聴の診断。
0	モデルナアームのような症状は治っている。
0	ゆっくり起立し気分不良なし。
0	リウマチの持病があり、内服薬を服用中でここ何年も症状が落ち着いていた被接種者。
0	リハビリ介入にて短距離の歩行可能までに回復。
1	リンパ球浸潤はわずかであり、心筋炎の組織学的基準を満たさなかったが、心筋細胞損傷、間質性浮腫並びに血管周囲及び間質性線維症が認められた。
1	リンパ球性炎症細胞亜型。
1	ループスアンチコアグラント弱陽性を認めた。
0	レミエール症候群は陰性。
0	レントゲン実施。
0	ロキソニンやカロナールなどの非ステロイド性抗炎症薬と点滴投与。
0	ロキソニン服用。
0	ロキソプロフェン60mg 1日3回が処方された。
0	ロキソプロフェンNa 60 mg 3錠分3内服にて治療開始。
0	ワクチン接種2週以内に他の併用薬使用はなかった。
0	ワクチン接種3週間前のMRIにて頭蓋内出血はなく、明らかな合併症も認められなかった。
1	ワクチン接種1日後、患者は突然激しい頭痛及び呼吸困難を呈し、病院へ紹介された。
1	ワクチン接種5日後、左室基部-中央下-外側の心外膜下の壁にLGE及びT2WBBでの高信号を認めた。
0	ワクチン接種3日後、心エコー図にて拡張機能は正常であった。
0	ワクチン接種3日後、心エコー図にて局所壁運動異常は認めなかった。
1	ワクチン接種から101?日後の免疫抑制療法中止後、心筋炎をモニターするために2回目の心内膜心筋標本採取を行い、残存する軽度のリンパ球浸潤を認めた。
1	ワクチン接種の2、3分後、患者は(接種した方の)左上肢のしびれと疼痛を訴えた。
0	ワクチン接種の2週間以内に投与した併用薬はなかった。
1	ワクチン接種の10日後くらいに、発熱を発現した。
1	ワクチン接種後、発熱が2週間持続し、患者は両側の末梢浮腫、多関節痛、起立困難及び歩行困難を呈した。
1	ワクチン接種後1日目、患者は発熱を呈し、ワクチン接種後2日目、患者は胸部圧迫感及び悪心を呈した。
0	ワクチン接種後26日目、蛋白尿は未治療で回復。
1	ワクチン接種後24日目に、患者は呼吸困難のため病院を受診した。
0	ワクチン接種後35日目より2週間連続でpulse methylprednisolone 1 gを3日連続投与し、その後prednisolone 60 mgを2日おきに投与した。
1	ワクチン接種後の状態観察中に、全身のふるえが出現した。
0	ワクチン接種時及び/又は有害事象発生時に、処方薬、市販薬、栄養補助食品、又は漢方薬は服用されていなかった。
1	ワクチン接種前、患者は2年半の間に5回蜂巣炎を発症していた。
0	ワクチン接種日周辺にて、解熱剤の使用はなかった。
0	ワクチン接種日周辺に解熱剤の使用はなかった。
0	ワクチン接種日周辺の解熱剤使用はなかった。
0	ワクチン接種日前後は解熱剤を使用しなかった。
1	ワクチン接種部位は数日間6x6 cm大に発赤し、腋窩リンパが腫脹したが、発熱や全身倦怠感はなかった。
1	亜急性甲状腺炎と診断した。
1	悪寒、発熱、関節痛が出現し、39°Cの発熱がその後3日間継続。
0	安静後、腹痛は改善した。
1	安静時重度の全身疾患を示す臨床徴候を示しており、摂氏37.3度の発熱があった。
1	以下の臨床検査および処置が実施された: SARS-CoV-2 test: (2022/07/06)陽性,注記:鼻咽頭ぬぐい液より。
0	以後、経過観察。
1	以後、発熱、解熱を繰り返す。
1	以上から、網膜中心静脈閉塞症と診断。
1	以前はなかった右脚ブロックを認めた。
1	以前は健全であった22歳の日本人男性が2日間発熱し、その後本剤接種3日後に鈍い胸痛の為、当救急科に移送された。
0	意識消失、けいれんの転帰は、回復。
1	意識消失、徐脈の結果として、治療的処置がとられた。
0	意識消失の転帰は、回復。
1	意識障害、記憶障害、血清Na124mEq/Lの低値を認め入院となった。
1	意識障害、血圧低下、頻脈、チアノーゼを認めた。
0	意識障害の転帰は、軽快。
0	意識清明。
1	意識清明も強い頭痛、高熱、視機能のさらなる低下が認められた。
1	異常。
1	異常あり。
0	異常なし。
0	異常な心嚢液貯留、心膜の炎症所見は認めなかった。
0	異常所見はなかった。
0	胃も受け付けず、食事しなかった。
0	遺伝子検査などを実施したが、原因不明。
0	医師より、独歩で帰宅指示。
0	医師より点滴終了後帰宅の指示。
0	一過性の心電図変化であり、心電図異常は正常化。
0	一過性失神、出血疑いの転帰は、軽快。
0	一時症状が改善していた。
1	一時的な全身状態悪化の転帰は、死亡。
1	一度非持続性心室頻拍を認めたものの、時間とともに電気的には安定した。
0	一方、心電図ではSTに変化はなかった。
1	咽頭の違和感、咳込み、接種側上肢のかゆみを認めた。
1	咽頭違和感、咳嗽が発現。
0	咽頭違和感と喘鳴,アナフィラキシーの転帰は、回復。
1	咽頭腫脹の結果として治療措置がとられた。
1	陰のう癌、新生物進行の結果として治療的な処置がとられた。
0	陰性(陰性)、血清CRPが陰性化したため、副腎皮質ステロイド療法を漸減した。
0	陰性。
1	右VAの紡錘状拡張を認めた。
1	右の肩甲骨付近に電気の走るような激痛、額と目の周りの痺れ出現。
1	右下肢のしびれと疼痛のため、ロキソプロフェン60mg(開始日: 2021/08/04、中止日:2021/08/10)、レバミピド100mg(開始日:2021/08/04、中止日:2021/08/10)、ビタミンB-12(メコバラミン5000 mcg、開始日:2021/08/04、中止日:2021/08/10)。
1	右冠動脈又は左冠動脈に顕著な狭窄はなかったが、左心室造影にて、心尖の前外側壁領域の運動低下を伴う駆出率の軽度低下を認めた。
1	右眼に視神経乳頭浮腫及び発赤を認めた。
1	右眼瞼下垂が認められた。
1	右顔面神経麻痺、右耳痛も認め、後日、帯状疱疹ウイルス感染症も明らかになり、ラムゼイハント症候群と診断。
1	右口内や舌、右耳後ろから後頭部に痛みを認めた。
0	右視神経炎、右視神経乳頭浮腫、網膜中心静脈閉塞の転帰は、未回復。
1	右視神経乳頭浮腫、網膜中心静脈閉塞を認めた。
1	右手の筋力低下を自覚。
1	右手掌に紅斑、水泡形成。
1	右上肢の疼痛を認め、モーラステープ貼付。
1	右第3指と第4指の中手指節関節(MCP)及び近位指節間(PIP)関節に腫脹を認め軽度の発赤と温感を伴っていた。
0	右瞳孔散大の程度は改善傾向が見られた。
1	右突発性難聴と診断。
1	右突発性難聴の転帰は、後遺症あり。
0	右突発性難聴の転帰は、未回復。
1	右腋窩神経の障害による三角筋麻痺と考えられた。
1	運転中、左手小指・肘の痺れを認め、その後左足も痺れるとの訴えあり。
0	運動機能に障害なし。
1	炎症細胞亜型はリンパ球性と報告された。
1	横静脈洞血栓症、頭痛の結果、治療的処置がとられた。
0	横紋筋融解症、腎不全、心不全の転帰は、回復。
0	横紋筋融解症の転帰は、未回復。
1	下肢の先端にチアノーゼを認めた。
0	下肢の張り・つり感・疼痛・痺れ感、起床の辛さの転帰は、未回復。
0	下肢挙上にて130台へ回復。
1	下肢筋力は2/5と著明低下、食欲低下を認め、即入院となる。
0	下肢筋力低下、横紋筋融解疑いの転帰は、回復。
0	下肢脱力が軽減したため、患者は7日後に退院し、外来受診を継続した。
0	下腿浮腫なし。
1	下壁誘導のST上昇様もあったため、心筋炎の可能性あり当院へ紹介。
1	下痢、嘔気、腹痛、呼吸不全あり。
1	下痢・発疹を呈したため、症例定義に則りMISと診断した。
0	加療としてオランザピン5 mgを内服開始。
1	家族よりいつもと違うようだとの話あり。
0	過ヨウ素酸シッフ染色にて真菌感染は認められなかった。
1	過換気症候群が発現。
0	過去に実施歴なく、新規の所見かどうか不明。
0	画像検査実施し、異常所見なし。
1	画像上、両下葉の肺炎を認めた。
1	画像上でアテローム性A to A及び脱水による血行力学性の脳梗塞を疑い入院。
1	画像診断では軽度の肝変形と、急性肝障害を示唆する門脈周囲の浮腫性変化を認め、慢性肝炎の急性増悪も疑われた。
0	解熱剤を1回服用。
0	解熱剤使用はなかった。
